time,m_x,m_y,m_z,qfi,qfi_raw
645, 2.715092709313843E-001,-5.240404756964112E-002,-1.232264233157043E-001, 7.402228634104978E-002, 1.231804867001409E+007
660, 2.849032338092121E-001, 4.299279623463846E-003, 1.535188291446520E-001, 7.525560349051925E-002, 1.311253635218807E+007
676, 2.039145655390150E-001,-1.007498053299777E-002, 1.983474330710832E-001, 7.568777135437108E-002, 1.383499800097403E+007
691, 2.763336253155311E-001, 6.250804931119971E-002,-6.175525489733329E-002, 7.627156124550889E-002, 1.456728853402673E+007
707, 2.195608910928221E-001,-5.481389034891164E-002,-1.063773958585800E-001, 7.732900432228630E-002, 1.546113019259619E+007
724, 2.541176649850526E-001, 3.895314872486579E-003, 1.288662597024841E-001, 7.790341889015512E-002, 1.633404100006638E+007
741, 2.346421566546056E-001, 3.853832463361879E-002,-1.172622390948145E-001, 7.844745324001502E-002, 1.722960242899228E+007
758, 2.075126088898961E-001, 1.950153381623821E-002, 8.048225625993123E-002, 7.952779702783438E-002, 1.827752366860025E+007
776, 2.171969131045704E-001, 3.684133940665909E-002, 1.077907499387538E-001, 7.989741456084351E-002, 1.924492220423620E+007
794, 1.274667757459171E-001,-8.661309415389224E-003, 1.611520911640962E-002, 8.062048069779250E-002, 2.033042134767741E+007
812, 2.411346234597246E-001, 6.031676909706868E-003, 7.829521397950859E-002, 8.143529702412379E-002, 2.147754979242955E+007
831, 2.579379031951822E-001, 6.258491529551960E-002,-1.382109742027695E-001, 8.177618705946177E-002, 2.258857820478759E+007
851, 2.154714055677772E-001,-2.720656527330260E-002,-1.081088792263636E-001, 8.268288686320321E-002, 2.395161173968745E+007
870, 1.806346359267234E-001, 6.136854271763439E-002, 7.900561398974011E-002, 8.300947943107138E-002, 2.513194999255117E+007
891, 3.123246667146158E-001, 4.413294783568183E-002,-9.399344904711592E-002, 8.363164589362772E-002, 2.655742986947162E+007
912, 2.040091730968091E-001, 6.997127193733745E-003, 5.251988995876041E-002, 8.420519096691451E-002, 2.801486494223414E+007
933, 2.076884896662639E-001,-2.090622484115163E-002,-2.634494199051036E-002, 8.444617902642551E-002, 2.940378797381365E+007
954, 1.976987774590170E-001,-2.786978116977212E-002, 2.973576997831250E-002, 8.510692521203339E-002, 3.098286973850999E+007
977, 2.620975832734441E-001,-1.357469284463870E-002,-6.243818736954673E-002, 8.521306349379561E-002, 3.253533611346769E+007
1000, 2.990880830547223E-001,-3.663616032702579E-002, 7.565197221168929E-002, 8.581234716565024E-002, 3.432493886626010E+007
1023, 2.756332986179302E-001,-5.784269199010551E-002,-8.747085189765075E-002, 8.575396444019875E-002, 3.589760426065470E+007
1047, 2.445403999506504E-001,-5.116145225098655E-002,-8.595201777795143E-002, 8.624715184374876E-002, 3.781796163019359E+007
1071, 2.612732023281600E-001, 5.594025896877917E-002,-1.107740427602537E-001, 8.618585530993141E-002, 3.954348386422361E+007
1096, 2.624999950169957E-001,-1.835058660996548E-002, 1.098368273681624E-001, 8.650202985863384E-002, 4.156304891946748E+007
1122, 2.857544267090381E-001, 1.744602316565769E-002, 7.988155846393985E-002, 8.627775190130775E-002, 4.344547256981036E+007
1148, 2.261659343093634E-001,-4.999113396605416E-003, 1.037125511557068E-001, 8.643972831110211E-002, 4.556770548004588E+007
1174, 1.858976123923029E-001,-2.800864228464059E-003, 7.280509846286165E-003, 8.614916534283955E-002, 4.749493080482701E+007
1202, 1.886305257988559E-001,-1.060907669176673E-002, 1.398035682355149E-001, 8.608640272130469E-002, 4.975119159894076E+007
1230, 2.270140746397387E-001,-2.377180282442162E-002, 3.713481618544447E-002, 8.582511399198071E-002, 5.193792598338705E+007
1258, 2.402327803745606E-001, 1.126076103237103E-002, 1.019838604692922E-001, 8.542373077722254E-002, 5.407540842948976E+007
1288, 1.968972345594558E-001, 1.888241110775036E-002, 1.104161037119011E-001, 8.516731328472313E-002, 5.651512134792469E+007
1318, 2.122343870735883E-001, 1.132206174375642E-002, 9.147225799329037E-002, 8.456655904095824E-002, 5.876103972298621E+007
1348, 2.370331842566336E-001, 4.658069563455144E-003, 1.536548875069180E-001, 8.411376201167638E-002, 6.113738136258608E+007
1380, 2.402398065944123E-001, 1.885528843582624E-002, 1.458833361430138E-001, 8.355926840555743E-002, 6.365210830061743E+007
1412, 2.830421676187821E-001,-2.299456966388582E-002, 1.385005556362738E-001, 8.274776097643295E-002, 6.599114078407894E+007
1445, 3.052384526552963E-001,-3.093157458181341E-002,-1.536323755292894E-001, 8.206891833850201E-002, 6.854478128550026E+007
1479, 2.372908541942725E-001,-3.933339601744723E-002,-7.098779673534135E-002, 8.130404435227787E-002, 7.113912003279641E+007
1513, 2.372683068018430E-001,-1.022651029750342E-001,-5.086485620356036E-002, 8.031680038606934E-002, 7.354349184919119E+007
1548, 2.835253849337646E-001,-4.858905009823652E-002, 1.814780361887058E-001, 7.938381675580428E-002, 7.609110305088033E+007
1584, 2.617833429115007E-001, 6.362948897569225E-002, 2.225572408424580E-001, 7.845999392090645E-002, 7.874420740288554E+007
1621, 2.402342433605968E-001,-4.320338361799374E-002,-1.927283030332697E-001, 7.739782456697451E-002, 8.134947885719579E+007
1659, 1.872833631407791E-001,-8.444436082741233E-002,-1.384131539717942E-001, 7.615641768324641E-002, 8.384154456706524E+007
1698, 2.762240997844089E-001, 3.073139899402250E-002, 2.333209124982315E-001, 7.492171871233744E-002, 8.640583963131446E+007
