time_points,initial_state,qfi_values,m_0_values,m_1_values,N,h,J,tau
15488166,GS_CAT,0.33555313916148294,0.4556806037354516,0.00016310833333487706,40,0.4,1.0,1.0
15667510,GS_CAT,0.3355544153074276,0.4556805989559429,0.00016310861150787483,40,0.4,1.0,1.0
15848931,GS_CAT,0.33555542609918976,0.45568059409279815,0.00016310889308826239,40,0.4,1.0,1.0
16032453,GS_CAT,0.3355544824809191,0.45568058914932763,0.00016310917753148413,40,0.4,1.0,1.0
16218100,GS_CAT,0.33555554538699245,0.4556805841185474,0.00016310946551262445,40,0.4,1.0,1.0
16405897,GS_CAT,0.3355540359209266,0.4556805790013909,0.00016310975676733785,40,0.4,1.0,1.0
16595869,GS_CAT,0.3355548353715105,0.4556805737941933,0.0001631100515647233,40,0.4,1.0,1.0
16788040,GS_CAT,0.33555457044452414,0.4556805684991664,0.00016311034949211423,40,0.4,1.0,1.0
16982436,GS_CAT,0.3355523289914244,0.4556805631113173,0.00016311065096334074,40,0.4,1.0,1.0
17179083,GS_CAT,0.3355551643463902,0.45568055763042803,0.00016311095583925183,40,0.4,1.0,1.0
17378008,GS_CAT,0.3355515844855376,0.45568055205385305,0.0001631112642552543,40,0.4,1.0,1.0
17579236,GS_CAT,0.33555552141686246,0.455680546378831,0.00016311157634945895,40,0.4,1.0,1.0
17782794,GS_CAT,0.33555566881238924,0.45568054060510266,0.00016311189198430499,40,0.4,1.0,1.0
17988709,GS_CAT,0.335554536346474,0.4556805347311406,0.00016311221115771767,40,0.4,1.0,1.0
18197008,GS_CAT,0.33555312428381584,0.45568052875284054,0.00016311253414516002,40,0.4,1.0,1.0
18407720,GS_CAT,0.3355548577501254,0.45568052266982423,0.00016311286080804359,40,0.4,1.0,1.0
18620871,GS_CAT,0.3355549865862726,0.4556805164791669,0.00016311319128116674,40,0.4,1.0,1.0
18836490,GS_CAT,0.335554494471103,0.45568051017922195,0.00016311352556852514,40,0.4,1.0,1.0
19054607,GS_CAT,0.33555557819127424,0.4556805037682123,0.00016311386366470068,40,0.4,1.0,1.0
19275249,GS_CAT,0.3355525326038023,0.4556804972431069,0.00016311420570862406,40,0.4,1.0,1.0
19498445,GS_CAT,0.3355546827943341,0.4556804906021064,0.00016311455169814166,40,0.4,1.0,1.0
19724227,GS_CAT,0.3355542547888298,0.4556804838433738,0.00016311490163458675,40,0.4,1.0,1.0
19952623,GS_CAT,0.3355543488096957,0.4556804769651084,0.00016311525551702537,40,0.4,1.0,1.0
20183663,GS_CAT,0.33555245758726093,0.45568046996111644,0.00016311561375179778,40,0.4,1.0,1.0
20417379,GS_CAT,0.33555438841463353,0.45568046283375646,0.00016311597593120144,40,0.4,1.0,1.0
20653801,GS_CAT,0.33555280490551087,0.45568045557818737,0.0001631163423288881,40,0.4,1.0,1.0
20892961,GS_CAT,0.33555295136606306,0.4556804481923834,0.00016311671294153284,40,0.4,1.0,1.0
21134890,GS_CAT,0.33555329060507316,0.45568044067433144,0.00016311708776954316,40,0.4,1.0,1.0
21379620,GS_CAT,0.3355556189230654,0.45568043302040345,0.00016311746695029522,40,0.4,1.0,1.0
21627185,GS_CAT,0.3355533607546374,0.4556804252284402,0.0001631178504815419,40,0.4,1.0,1.0
21877616,GS_CAT,0.33555328033193055,0.4556804172947807,0.00016311823850018447,40,0.4,1.0,1.0
22130947,GS_CAT,0.33555438401295073,0.45568040921710623,0.00016311863100556545,40,0.4,1.0,1.0
22387211,GS_CAT,0.33555337578966643,0.45568040099320467,0.00016311902799456685,40,0.4,1.0,1.0
22646443,GS_CAT,0.33555279292598106,0.4556803926191246,0.00016311942960585342,40,0.4,1.0,1.0
22908676,GS_CAT,0.3355537788876429,0.4556803840941714,0.00016311983570127842,40,0.4,1.0,1.0
23173946,GS_CAT,0.3355527222132629,0.4556803754109538,0.00016312024669029034,40,0.4,1.0,1.0
23442288,GS_CAT,0.33555372851935067,0.45568036657030964,0.0001631206622984001,40,0.4,1.0,1.0
23713737,GS_CAT,0.33555368462904034,0.45568035756806696,0.0001631210826640639,40,0.4,1.0,1.0
23988329,GS_CAT,0.3355548455360687,0.45568034839998806,0.0001631215079167479,40,0.4,1.0,1.0
24266100,GS_CAT,0.33555536385829726,0.45568033906344524,0.0001631219380579956,40,0.4,1.0,1.0
24547089,GS_CAT,0.33555427959287115,0.455680329555688,0.00016312237309116308,40,0.4,1.0,1.0
24831331,GS_CAT,0.33555459313923125,0.45568031987053725,0.00016312281328422388,40,0.4,1.0,1.0
25118864,GS_CAT,0.33555209363501987,0.4556803100069461,0.00016312325850192932,40,0.4,1.0,1.0
25409727,GS_CAT,0.3355548338371513,0.45568029996019205,0.0001631237088782031,40,0.4,1.0,1.0
25703957,GS_CAT,0.3355535775243646,0.45568028972928626,0.00016312416427982646,40,0.4,1.0,1.0
26001595,GS_CAT,0.3355534319868072,0.4556802793056927,0.00016312462510933295,40,0.4,1.0,1.0
26302679,GS_CAT,0.3355572224617843,0.45568026868631806,0.0001631250913690964,40,0.4,1.0,1.0
26607250,GS_CAT,0.3355559324395108,0.45568025787183364,0.00016312556278393897,40,0.4,1.0,1.0
26915348,GS_CAT,0.3355509723289196,0.4556802468552889,0.0001631260396270623,40,0.4,1.0,1.0
27227013,GS_CAT,0.3355552081506922,0.45568023563346866,0.0001631265218978474,40,0.4,1.0,1.0
27542287,GS_CAT,0.33555442613576464,0.45568022419919546,0.00016312700986698285,40,0.4,1.0,1.0
27861211,GS_CAT,0.3355534925698563,0.45568021254901964,0.00016312750353158627,40,0.4,1.0,1.0
28183829,GS_CAT,0.33555417095337176,0.4556802006834916,0.0001631280026201276,40,0.4,1.0,1.0
28510182,GS_CAT,0.33555401244435645,0.4556801885951911,0.00016312850740465845,40,0.4,1.0,1.0
28840315,GS_CAT,0.3355540665011796,0.4556801762763337,0.0001631290181568934,40,0.4,1.0,1.0
29174270,GS_CAT,0.3355540407869187,0.45568016372329423,0.00016312953487341854,40,0.4,1.0,1.0
29512092,GS_CAT,0.3355535761667098,0.45568015093221376,0.00016313005755574372,40,0.4,1.0,1.0
29853826,GS_CAT,0.335553720226607,0.45568013789500156,0.00016313058647446393,40,0.4,1.0,1.0
30199517,GS_CAT,0.33555466850905874,0.4556801246162891,0.00016313112108197193,40,0.4,1.0,1.0
30549211,GS_CAT,0.33555284085900816,0.4556801110879702,0.00016313166165126265,40,0.4,1.0,1.0
30902954,GS_CAT,0.3355549664964719,0.4556800972927862,0.0001631322089954294,40,0.4,1.0,1.0
31260793,GS_CAT,0.33555614257666555,0.4556800832396619,0.00016313276230220977,40,0.4,1.0,1.0
31622776,GS_CAT,0.33555161731679367,0.45568006891555174,0.00016313332210631526,40,0.4,1.0,1.0
31988951,GS_CAT,0.3355542064341431,0.45568005432054415,0.00016313388813959522,40,0.4,1.0,1.0
32359365,GS_CAT,0.33555283813103165,0.4556800394411401,0.00016313446094858575,40,0.4,1.0,1.0
32734069,GS_CAT,0.33555750003046425,0.455680024277313,0.000163135040251286,40,0.4,1.0,1.0
33113112,GS_CAT,0.335557454731141,0.4556800088197813,0.0001631356263262999,40,0.4,1.0,1.0
33496543,GS_CAT,0.3355531108139147,0.4556799930685072,0.0001631362188926594,40,0.4,1.0,1.0
33884415,GS_CAT,0.3355528019690522,0.4556799770091466,0.00016313681850439326,40,0.4,1.0,1.0
34276778,GS_CAT,0.33555309991774096,0.4556799606415701,0.00016313742487320294,40,0.4,1.0,1.0
34673685,GS_CAT,0.3355530711478841,0.4556799439557639,0.00016313803828203917,40,0.4,1.0,1.0
35075187,GS_CAT,0.33555612901472065,0.45567992694665066,0.00016313865872109832,40,0.4,1.0,1.0
35481338,GS_CAT,0.3355544979758803,0.455679909603892,0.00016313928646574937,40,0.4,1.0,1.0
35892193,GS_CAT,0.3355534428845319,0.45567989192706443,0.00016313992124185605,40,0.4,1.0,1.0
36307805,GS_CAT,0.33555188408174946,0.45567987390569753,0.0001631405633164093,40,0.4,1.0,1.0
36728230,GS_CAT,0.3355552100584338,0.4556798555289136,0.00016314121296330113,40,0.4,1.0,1.0
37153522,GS_CAT,0.3355533505623448,0.4556798367961605,0.00016314186990716296,40,0.4,1.0,1.0
37583740,GS_CAT,0.33555276502059744,0.45567981769630406,0.00016314253441886408,40,0.4,1.0,1.0
38018939,GS_CAT,0.33555293522455437,0.45567979822336185,0.00016314320649596804,40,0.4,1.0,1.0
38459178,GS_CAT,0.3355543065007921,0.4556797783658316,0.00016314388640880918,40,0.4,1.0,1.0
38904514,GS_CAT,0.3355538955970388,0.4556797581173318,0.00016314457415556448,40,0.4,1.0,1.0
39355007,GS_CAT,0.33555369215752917,0.45567973747146445,0.00016314526973685572,40,0.4,1.0,1.0
39810717,GS_CAT,0.3355546924837854,0.4556797164218208,0.00016314597314319446,40,0.4,1.0,1.0
40271703,GS_CAT,0.3355548585835341,0.45567969495030336,0.00016314668492164314,40,0.4,1.0,1.0
40738027,GS_CAT,0.3355551944623648,0.45567967305574086,0.00016314740479837498,40,0.4,1.0,1.0
41209751,GS_CAT,0.33555271024940486,0.45567965072532496,0.00016314813304379796,40,0.4,1.0,1.0
41686938,GS_CAT,0.33555215148344325,0.45567962795789574,0.0001631488693787514,40,0.4,1.0,1.0
42169650,GS_CAT,0.3355543777826819,0.45567960473425506,0.0001631496143504829,40,0.4,1.0,1.0
42657951,GS_CAT,0.335553700705343,0.45567958105298095,0.0001631503676821272,40,0.4,1.0,1.0
43151907,GS_CAT,0.33555366651509866,0.45567955689431006,0.00016315112991507696,40,0.4,1.0,1.0
43651583,GS_CAT,0.3355524477195401,0.45567953225655355,0.0001631519007748031,40,0.4,1.0,1.0
44157044,GS_CAT,0.33555390307523975,0.4556795071256122,0.0001631526805301646,40,0.4,1.0,1.0
44668359,GS_CAT,0.3355517185681756,0.4556794814932384,0.00016315346917983032,40,0.4,1.0,1.0
45185594,GS_CAT,0.3355532521631151,0.45567945534490006,0.00016315426699236804,40,0.4,1.0,1.0
45708818,GS_CAT,0.33555435751238577,0.45567942867851513,0.0001631550736920867,40,0.4,1.0,1.0
46238102,GS_CAT,0.335553631961994,0.45567940147242253,0.00016315588982155626,40,0.4,1.0,1.0
46773514,GS_CAT,0.33555180668900897,0.45567937371098377,0.00016315671564928573,40,0.4,1.0,1.0
47315125,GS_CAT,0.3355550018766632,0.45567934539844784,0.00016315755062690056,40,0.4,1.0,1.0
47863009,GS_CAT,0.33555419164295713,0.4556793165121931,0.00016315839529895958,40,0.4,1.0,1.0
48417236,GS_CAT,0.33555300393878756,0.4556792870496923,0.0001631592493840608,40,0.4,1.0,1.0
48977881,GS_CAT,0.3355536834146446,0.455679256987378,0.00016316011343002964,40,0.4,1.0,1.0
49545019,GS_CAT,0.33555431860392326,0.45567922631538404,0.0001631609874258177,40,0.4,1.0,1.0
50118723,GS_CAT,0.33555433648472255,0.4556791950236221,0.00016316187137395757,40,0.4,1.0,1.0
50699070,GS_CAT,0.33555351317722404,0.4556791630946334,0.00016316276553809752,40,0.4,1.0,1.0
51286138,GS_CAT,0.33555353434299073,0.4556791305251194,0.00016316366964657658,40,0.4,1.0,1.0
51880003,GS_CAT,0.3355538455976949,0.4556790972748831,0.00016316458478331797,40,0.4,1.0,1.0
52480746,GS_CAT,0.33555777282071575,0.4556790633625556,0.00016316550985345235,40,0.4,1.0,1.0
53088444,GS_CAT,0.33555393580112647,0.45567902875451266,0.00016316644567161354,40,0.4,1.0,1.0
53703179,GS_CAT,0.3355562270551329,0.45567899343914214,0.0001631673922357274,40,0.4,1.0,1.0
54325033,GS_CAT,0.33555107108168436,0.4556789574047947,0.00016316834953454957,40,0.4,1.0,1.0
54954087,GS_CAT,0.33555210714629463,0.4556789206395878,0.00016316931756847654,40,0.4,1.0,1.0
55590425,GS_CAT,0.33555306312858085,0.4556788830996055,0.00016317029742151656,40,0.4,1.0,1.0
56234132,GS_CAT,0.33555302914921387,0.4556788448039262,0.00016317128799561985,40,0.4,1.0,1.0
56885293,GS_CAT,0.33555313223727057,0.45567880570748953,0.00016317229038256815,40,0.4,1.0,1.0
57543993,GS_CAT,0.3355529453704974,0.4556787658299385,0.00016317330348499247,40,0.4,1.0,1.0
58210321,GS_CAT,0.335554223352785,0.45567872512522295,0.0001631743283838378,40,0.4,1.0,1.0
58884365,GS_CAT,0.3355566121887297,0.45567868356259345,0.00016317536562335117,40,0.4,1.0,1.0
59566214,GS_CAT,0.3355517332075788,0.4556786411787924,0.0001631764135622888,40,0.4,1.0,1.0
60255958,GS_CAT,0.3355539203053143,0.45567859787425535,0.00016317747491649098,40,0.4,1.0,1.0
60953689,GS_CAT,0.33555418409322674,0.4556785537028234,0.0001631785475074754,40,0.4,1.0,1.0
61659500,GS_CAT,0.3355534120876874,0.4556785086153282,0.00016317963241052925,40,0.4,1.0,1.0
62373483,GS_CAT,0.3355538906139192,0.45567846257841327,0.0001631807301690506,40,0.4,1.0,1.0
63095734,GS_CAT,0.33555386881679433,0.4556784155942843,0.00016318184023347018,40,0.4,1.0,1.0
63826348,GS_CAT,0.3355524232728345,0.4556783676288415,0.00016318296313985042,40,0.4,1.0,1.0
64565422,GS_CAT,0.33555097461370886,0.4556783186656774,0.00016318409888215827,40,0.4,1.0,1.0
65313055,GS_CAT,0.3355557981919523,0.45567826868808103,0.00016318524745635965,40,0.4,1.0,1.0
66069344,GS_CAT,0.33555135622964094,0.4556782176794017,0.00016318640885161771,40,0.4,1.0,1.0
66834391,GS_CAT,0.335553464980559,0.45567816558401353,0.00016318758415425765,40,0.4,1.0,1.0
67608297,GS_CAT,0.3355538908130505,0.4556781124223354,0.00016318877226230641,40,0.4,1.0,1.0
68391164,GS_CAT,0.3355516897874507,0.4556780581377035,0.00016318997426539029,40,0.4,1.0,1.0
69183097,GS_CAT,0.3355527816767299,0.4556780027109523,0.00016319119015096862,40,0.4,1.0,1.0
69984199,GS_CAT,0.3355560569181313,0.45567794614316337,0.0001631924193701534,40,0.4,1.0,1.0
70794578,GS_CAT,0.33555373337808175,0.45567788837494694,0.00016319366299976935,40,0.4,1.0,1.0
71614341,GS_CAT,0.3355538235148865,0.45567782938579915,0.00016319492103447354,40,0.4,1.0,1.0
72443596,GS_CAT,0.3355525002449653,0.4556777691553756,0.0001631961934660739,40,0.4,1.0,1.0
73282453,GS_CAT,0.335553656005458,0.45567770768366095,0.0001631974797455346,40,0.4,1.0,1.0
74131024,GS_CAT,0.3355535349513858,0.4556776449079901,0.00016319878094629703,40,0.4,1.0,1.0
74989420,GS_CAT,0.3355517384474062,0.45567758078465664,0.0001632000976059266,40,0.4,1.0,1.0
75857757,GS_CAT,0.3355534843475685,0.4556775153341457,0.00016320142863125302,40,0.4,1.0,1.0
76736148,GS_CAT,0.33555256561725977,0.4556774484687904,0.00016320277563788843,40,0.4,1.0,1.0
77624711,GS_CAT,0.33555463660197654,0.4556773802531313,0.00016320413645545226,40,0.4,1.0,1.0
78523563,GS_CAT,0.33555508428044206,0.45567731055313354,0.00016320551377397018,40,0.4,1.0,1.0
79432823,GS_CAT,0.3355534553990922,0.45567723936588855,0.00016320690705374507,40,0.4,1.0,1.0
80352612,GS_CAT,0.3355541823760369,0.4556771666662695,0.00016320831627632016,40,0.4,1.0,1.0
81283051,GS_CAT,0.33555187773831274,0.4556770924519661,0.0001632097408993588,40,0.4,1.0,1.0
82224264,GS_CAT,0.3355527894409317,0.45567701662746013,0.00016321118252914102,40,0.4,1.0,1.0
83176377,GS_CAT,0.3355524784360901,0.4556769392125469,0.00016321264008129776,40,0.4,1.0,1.0
84139514,GS_CAT,0.33555419657777374,0.4556768601570023,0.00016321411407913734,40,0.4,1.0,1.0
85113803,GS_CAT,0.3355536581939945,0.45567677940863904,0.00016321560505881127,40,0.4,1.0,1.0
86099375,GS_CAT,0.33555264010697466,0.45567669693898455,0.00016321711301183205,40,0.4,1.0,1.0
87096358,GS_CAT,0.33555017270965054,0.45567661271908716,0.00016321863791934066,40,0.4,1.0,1.0
88104887,GS_CAT,0.33555245326927385,0.4556765266688091,0.00016322018085965679,40,0.4,1.0,1.0
89125093,GS_CAT,0.3355538941878491,0.4556764388081608,0.00016322174073820918,40,0.4,1.0,1.0
90157113,GS_CAT,0.3355548155425462,0.4556763490552881,0.00016322331862285276,40,0.4,1.0,1.0
91201083,GS_CAT,0.33555296722086897,0.455676257404248,0.00016322491395833055,40,0.4,1.0,1.0
92257142,GS_CAT,0.3355529346005618,0.4556761637705603,0.00016322652782161106,40,0.4,1.0,1.0
93325430,GS_CAT,0.3355537086015081,0.4556760681470771,0.00016322815965477688,40,0.4,1.0,1.0
94406087,GS_CAT,0.3355521482676972,0.455675970446375,0.00016322981052896668,40,0.4,1.0,1.0
95499258,GS_CAT,0.33555430397680874,0.4556758706331487,0.00016323148042609705,40,0.4,1.0,1.0
96605087,GS_CAT,0.33555258976628294,0.4556757686989232,0.00016323316879999632,40,0.4,1.0,1.0
97723722,GS_CAT,0.3355517036234412,0.4556756645525019,0.0001632348767074604,40,0.4,1.0,1.0
98855309,GS_CAT,0.335554647784586,0.4556755581842725,0.0001632366036041527,40,0.4,1.0,1.0
100000000,GS_CAT,0.3355507927264412,0.4556754495286392,0.0001632383500104112,40,0.4,1.0,1.0
101157945,GS_CAT,0.3355538111040415,0.4556753385176903,0.00016324011645544312,40,0.4,1.0,1.0
102329299,GS_CAT,0.3355524154220735,0.455675225111609,0.00016324190292130828,40,0.4,1.0,1.0
103514216,GS_CAT,0.3355522548619594,0.45567510924020543,0.00016324370992967433,40,0.4,1.0,1.0
104712854,GS_CAT,0.33555187695625227,0.4556749908913673,0.0001632455369319122,40,0.4,1.0,1.0
105925372,GS_CAT,0.3355521806095612,0.45567486990211786,0.00016324738606577488,40,0.4,1.0,1.0
107151930,GS_CAT,0.3355528099015747,0.4556747464108886,0.00016324925408137402,40,0.4,1.0,1.0
108392691,GS_CAT,0.3355535418683817,0.45567462025285954,0.00016325114311838002,40,0.4,1.0,1.0
109647819,GS_CAT,0.3355540474269115,0.45567449119435655,0.00016325305639255662,40,0.4,1.0,1.0
110917481,GS_CAT,0.33555264683113734,0.4556743595015849,0.00016325498849678182,40,0.4,1.0,1.0
112201845,GS_CAT,0.33555467834685726,0.455674224875214,0.00016325694372785332,40,0.4,1.0,1.0
113501081,GS_CAT,0.3355534695229056,0.45567408732935333,0.0001632589209829699,40,0.4,1.0,1.0
114815362,GS_CAT,0.3355502266856949,0.4556739468146942,0.00016326092024815386,40,0.4,1.0,1.0
116144861,GS_CAT,0.33555276453932725,0.4556738032143407,0.00016326294258395166,40,0.4,1.0,1.0
117489755,GS_CAT,0.33555192957422614,0.4556736564757193,0.00016326498796578865,40,0.4,1.0,1.0
118850222,GS_CAT,0.33555337614027797,0.45567350661361383,0.0001632670552974863,40,0.4,1.0,1.0
120226443,GS_CAT,0.335554088802346,0.45567335343799015,0.00016326914671643822,40,0.4,1.0,1.0
121618600,GS_CAT,0.33555244724212574,0.4556731968921718,0.00016327126219260608,40,0.4,1.0,1.0
123026877,GS_CAT,0.3355538767633857,0.4556730369180584,0.0001632734017128292,40,0.4,1.0,1.0
124451461,GS_CAT,0.3355529194855553,0.4556728735289795,0.00016327556417780747,40,0.4,1.0,1.0
125892541,GS_CAT,0.3355517171370171,0.45567270645142416,0.00016327775278779933,40,0.4,1.0,1.0
127350308,GS_CAT,0.33555425398788347,0.4556725357669739,0.00016327996536745007,40,0.4,1.0,1.0
128824955,GS_CAT,0.3355532381488543,0.455672361414881,0.00016328220190113817,40,0.4,1.0,1.0
130316677,GS_CAT,0.33555086415833485,0.4556721831847148,0.00016328446451423229,40,0.4,1.0,1.0
131825673,GS_CAT,0.3355538952910317,0.4556720010093609,0.0001632867531731799,40,0.4,1.0,1.0
133352143,GS_CAT,0.33555171289956953,0.4556718148975973,0.00016328906678263062,40,0.4,1.0,1.0
134896288,GS_CAT,0.3355528291888109,0.4556716246287592,0.0001632914074635061,40,0.4,1.0,1.0
136458313,GS_CAT,0.3355526711924343,0.45567143028717255,0.00016329377304989123,40,0.4,1.0,1.0
138038426,GS_CAT,0.3355536788724247,0.45567123156808426,0.00016329616672245,40,0.4,1.0,1.0
139636836,GS_CAT,0.3355503110490654,0.4556710285550841,0.00016329858631733142,40,0.4,1.0,1.0
141253754,GS_CAT,0.3355506292847477,0.4556708210143399,0.00016330103394692118,40,0.4,1.0,1.0
142889395,GS_CAT,0.33555240574670786,0.45567060903159745,0.00016330350744364202,40,0.4,1.0,1.0
144543977,GS_CAT,0.3355540281363172,0.4556703922017279,0.00016330601105504495,40,0.4,1.0,1.0
146217717,GS_CAT,0.3355507324676827,0.45567017077468697,0.00016330854047301723,40,0.4,1.0,1.0
147910838,GS_CAT,0.3355518068226427,0.45566994433580266,0.0001633110999480162,40,0.4,1.0,1.0
149623565,GS_CAT,0.33555343386361675,0.45566971288289937,0.00016331368838086308,40,0.4,1.0,1.0
151356124,GS_CAT,0.335552535001087,0.45566947641757816,0.0001633163046621422,40,0.4,1.0,1.0
153108746,GS_CAT,0.33555125951904063,0.45566923467992054,0.00016331895090540005,40,0.4,1.0,1.0
154881661,GS_CAT,0.33555274533241686,0.45566898757917995,0.00016332162707617437,40,0.4,1.0,1.0
156675107,GS_CAT,0.3355512703724525,0.4556687350237253,0.00016332433313634987,40,0.4,1.0,1.0
158489319,GS_CAT,0.3355504621905504,0.45566847692058243,0.00016332706905490722,40,0.4,1.0,1.0
160324539,GS_CAT,0.3355517258977366,0.4556682130837406,0.00016332983586321153,40,0.4,1.0,1.0
162181009,GS_CAT,0.33555063877806734,0.45566794322879556,0.00016333263565184857,40,0.4,1.0,1.0
164058977,GS_CAT,0.3355529131979267,0.45566766762664723,0.0001633354641214134,40,0.4,1.0,1.0
165958690,GS_CAT,0.33555368611593445,0.45566738580236316,0.0001633383255014907,40,0.4,1.0,1.0
167880401,GS_CAT,0.33555012019284225,0.45566709784005777,0.000163341217622507,40,0.4,1.0,1.0
169824365,GS_CAT,0.33555154885043265,0.45566680334484033,0.00016334414363403937,40,0.4,1.0,1.0
171790838,GS_CAT,0.3355494682732054,0.4556665023998822,0.00016334710136789373,40,0.4,1.0,1.0
173780082,GS_CAT,0.3355515915970251,0.4556661946967555,0.00016335009291302549,40,0.4,1.0,1.0
175792361,GS_CAT,0.3355527662446916,0.4556658801187033,0.00016335311822527344,40,0.4,1.0,1.0
177827941,GS_CAT,0.33555156727085445,0.45566555864999564,0.0001633561761961319,40,0.4,1.0,1.0
179887091,GS_CAT,0.33555273078608133,0.4556652299680307,0.0001633592689099725,40,0.4,1.0,1.0
181970085,GS_CAT,0.3355504559498895,0.4556648939484079,0.0001633623963173715,40,0.4,1.0,1.0
184077200,GS_CAT,0.33555237323642756,0.4556645505711024,0.0001633655573114394,40,0.4,1.0,1.0
186208713,GS_CAT,0.33555228076525073,0.4556641993913912,0.00016336875503044078,40,0.4,1.0,1.0
188364908,GS_CAT,0.33555173771766283,0.45566384049001013,0.0001633719873009254,40,0.4,1.0,1.0
190546071,GS_CAT,0.33555140821786783,0.4556634734079618,0.0001633752572560371,40,0.4,1.0,1.0
192752491,GS_CAT,0.3355515243572558,0.4556630983346065,0.0001633785616623723,40,0.4,1.0,1.0
194984459,GS_CAT,0.3355506530348829,0.4556627149126949,0.00016338190259263807,40,0.4,1.0,1.0
197242273,GS_CAT,0.33555098389524646,0.45566232277326185,0.00016338528210298777,40,0.4,1.0,1.0
199526231,GS_CAT,0.33555230028930433,0.4556619217643819,0.0001633887001423251,40,0.4,1.0,1.0
201836636,GS_CAT,0.33554963873823745,0.45566151196420773,0.000163392154541565,40,0.4,1.0,1.0
204173794,GS_CAT,0.33555064539100665,0.4556610929904859,0.00016339564735459722,40,0.4,1.0,1.0
